Genome ID,Genome Name,Organism Name,Species,NCBI Taxon ID,Genome Status,Strain,MLST,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Sequences,Genome Length,GC Content,PATRIC CDS,BRC1 CDS,RefSeq CDS,Fermentation,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Date Inserted,Date Modified
703613.4,Bifidobacterium animalis subsp. animalis ATCC 25527,Bifidobacterium animalis subsp. animalis ATCC 25527,animalis,703613,Complete,ATCC 25527,,ATCC 25527,,2012-04-30T00:00:00Z,22118077,PRJNA41423,SAMN02603717,GCA_000260715.1,,CP002567.1,NC_017834.1,"Penn State University, Department of Food Science",complete,,,,1,,1,,1932693,60.5,1598,,1538,,,,,,,,,,,,,,,,,Positive,,No,,Mesophilic,39-40,,Anaerobic,Multiple,,Bifidobacterium animalis subsp. animalis ATCC 25527. This strain is similar to a subspecies commonly used as a probiotic and will be used for comparative analysis.,,2014-12-08T22:10:27.423Z,2015-03-16T03:17:09.594Z
1365959.3,Bifidobacterium animalis subsp. animalis ATCC 27672,,animalis,1365959,WGS,ATCC 27672,,ATCC:27672,,2015-08-11T00:00:00Z,26236711,PRJNA215973,SAMN03978812,GCF_001264055.1,,AWFQ01000000,,"Food Science and Technology Institute, Morinaga Milk Industry Co., Ltd",,Illumina MiSeq,147.0x,CLC De Novo Assembly v. 6.0,,,10,,1990162,60.07,1707,,1532,,gut_rodent,feces,,,Japan,Japan,"Rat, Rattus sp.",,,,,,,,,,,,,,,,,,,Members of the genus Bifidobacterium are among the most common organisms in the mammalian intestinal tract. We analyzed whole-genome sequences and compared the genome structures of some bifidobacteria aiming to know the genetic features of human-resident bifidobacteria and non-human-resident bifidobacteria.,,2016-01-17T17:01:48.005Z,2016-01-17T17:01:48.005Z
1402194.3,Bifidobacterium animalis subsp. animalis IM386,,animalis,1402194,WGS,IM386,,,,2015-01-14T00:00:00Z,,PRJEB4710,SAMEA3158463,GCF_001039715.1,,CBUQ010000000,,ERA7,,,,,,,8,,1925687,60.47,1641,,1508,,gut_human,"human colon mucosa obtained from biopsy samples of a male child at the University Medical Centre Maribor, Department of Pediatrics (Maribor, Slovenia)","isolate from human colon mucosa obtained from biopsy samples of a male child at the University Medical Centre Maribor, Department of Pediatrics (Maribor, Slovenia) in 2012",2012,United States,University Medical Centre Maribor Department,"Human, Homo sapiens",male,,,,,,,,,,,,,,,,,,"Bifidobacterium animalis ssp. animalis IM386 is an isolate from human colon mucosa obtained from biopsy samples of a male child at the University Medical Centre Maribor, Department of Pediatrics (Maribor, Slovenia) in 2012. The strain has probiotic properties, such as good survival gastrointestinal conditions and anti-inflammatory activity, and shows susceptibilty to antimicrobial of human and veterinary importance.",,2016-01-17T16:10:32.666Z,2016-01-17T16:10:32.666Z
1365955.3,Bifidobacterium animalis subsp. animalis MCC 0483,,animalis,1365955,WGS,MCC 0483,,,,2015-08-11T00:00:00Z,26236711,PRJNA215971,SAMN03978806,GCF_001263945.1,,AWFK01000000,,"Food Science and Technology Institute, Morinaga Milk Industry Co., Ltd",,Illumina MiSeq,142.0x,CLC De Novo Assembly v. 6.0,,,27,,2176037,60.07,1943,,1750,,gut_rodent,feces,,,Japan,Japan,"Rat, Rattus sp.",,,,,,,,,,,,,,,,,,,Members of the genus Bifidobacterium are among the most common organisms in the mammalian intestinal tract. We analyzed whole-genome sequences and compared the genome structures of some bifidobacteria aiming to know the genetic features of human-resident bifidobacteria and non-human-resident bifidobacteria.,,2016-01-17T17:01:45.821Z,2016-01-17T17:01:45.821Z
1365956.3,Bifidobacterium animalis subsp. animalis MCC 0499,,animalis,1365956,WGS,MCC 0499,,,,2015-08-11T00:00:00Z,26236711,PRJNA215970,SAMN03978809,GCF_001263865.1,,AWFN01000000,,"Food Science and Technology Institute, Morinaga Milk Industry Co., Ltd",,Illumina MiSeq,191.0x,CLC De Novo Assembly v. 6.0,,,11,,2133776,60.19,1916,,1721,,gut_rodent,feces,,,Japan,Japan,"Rat, Rattus sp.",,,,,,,,,,,,,,,,,,,Members of the genus Bifidobacterium are among the most common organisms in the mammalian intestinal tract. We analyzed whole-genome sequences and compared the genome structures of some bifidobacteria aiming to know the genetic features of human-resident bifidobacteria and non-human-resident bifidobacteria.,,2016-01-17T17:01:44.344Z,2016-01-17T17:01:44.344Z
1365957.3,Bifidobacterium animalis subsp. animalis MCC 1489,,animalis,1365957,WGS,MCC 1489,,,,2015-08-11T00:00:00Z,26236711,PRJNA215972,SAMN03978810,GCF_001263835.1,,AWFO01000000,,"Food Science and Technology Institute, Morinaga Milk Industry Co., Ltd",,Illumina MiSeq,219.0x,CLC De Novo Assembly v. 6.0,,,14,,1909917,60.46,1631,,1474,,gut_rodent,feces,,,Japan,Japan,"Guinea pig, Cavia porcellus",,,,,,,,,,,,,,,,,,,Members of the genus Bifidobacterium are among the most common organisms in the mammalian intestinal tract. We analyzed whole-genome sequences and compared the genome structures of some bifidobacteria aiming to know the genetic features of human-resident bifidobacteria and non-human-resident bifidobacteria.,,2016-01-17T17:01:43.243Z,2016-01-17T17:01:43.243Z
302912.4,Bifidobacterium animalis subsp. animalis strain LMG 10508,,animalis,302912,WGS,LMG 10508,,,,2014-08-18T00:00:00Z,25085493,PRJNA239836,SAMN02673424,GCA_000741485.1,,JGYM00000000,-,University of Parma,,Ion Torrent,61.2x,Mira v. 4.0,,,13,,1915010,60.4,1601,,1527,,gut_rodent,Rat feces,,,,,"Rat, Rattus sp.",,,,,,,,,,,,,,,,,,,Bifidobacterium genus sequencing,,2014-12-08T23:15:45.456Z,2015-03-16T03:17:09.594Z
302912.6,Bifidobacterium animalis subsp. animalis strain YL2,,animalis,302912,Complete,YL2,,,,2016-07-20T00:00:00Z,,PRJNA317592,SAMN04621611,GCF_001688645.1,SRR3371358,CP015407,,University of Bern,,PacBio,missing,"de novo assembly with Celera Assembler,",1,,1,,1800480,60.14,1551,,1428,,gut_rodent,,,26-Feb-2015,Switzerland,Switzerland: Bern,Mus musculus,,,,,,,,,,,,,,,,,,,These multispecies are 12 bacterial species of a Stable Defined Moderately Diverse Mouse Microbiota in the mouse #2 (sDMDMm2) for colonizing germ-free mice with defined microbiota.,sample_type:whole organism,2016-09-11T14:36:09.992Z,2016-09-11T14:36:09.992Z
442563.4,Bifidobacterium animalis subsp. lactis AD011,Bifidobacterium animalis subsp. lactis AD011,animalis,442563,Complete,AD011,,,,2009-01-06T00:00:00Z,19011029,PRJNA19423,SAMN02603485,GCA_000021425.1,,CP001213,NC_011835,Korea Research Institute of Bioscience and Biotechnology,complete,,,,1,,1,,1933695,60.5,1632,,1528,,,,,,,,,,,,,,,,,+,,No,No,Mesophilic,39-40,Non-halophilic,Anaerobic,Multiple,,Bifidobacterium animalis subsp. lactis AD011.This strain is being sequenced for comparative genome analysis.,,2014-12-08T22:10:27.432Z,2015-03-16T03:17:09.594Z
1365953.3,Bifidobacterium animalis subsp. lactis ATCC 27536,,animalis,1365953,WGS,ATCC 27536,,ATCC:27536,,2015-08-11T00:00:00Z,26236711,PRJNA215969,SAMN03978807,GCF_001263975.1,,AWFL01000000,,"Food Science and Technology Institute, Morinaga Milk Industry Co., Ltd",,Illumina MiSeq,212.0x,CLC De Novo Assembly v. 6.0,,,18,,1912453,60.46,1648,,1561,,gut_avian,feces,,,Japan,Japan,"Chicken, Gallus gallus",,,,,,,,,,,,,,,,,,,Members of the genus Bifidobacterium are among the most common organisms in the mammalian intestinal tract. We analyzed whole-genome sequences and compared the genome structures of some bifidobacteria aiming to know the genetic features of human-resident bifidobacteria and non-human-resident bifidobacteria.,,2016-01-17T17:01:46.199Z,2016-01-17T17:01:46.199Z
1167629.6,Bifidobacterium animalis subsp. lactis ATCC 27673,Bifidobacterium animalis subsp. lactis ATCC 27673,animalis,1167629,Complete,ATCC 27673,, ,,2013-09-27T00:00:00Z,23995933,PRJNA133057,SAMN02603715,GCA_000471945.1,,CP003941.1,NC_022523.1,Penn State,complete,454 GS FLX,50X,Newbler v. 2.3,1,,1,,1963012,60.6,1676,,1556,,,,,,,,,,,,,,,,,Positive,Bacilli,Nonmotile,Nonsporulating,,37C,,Anaerobic,,,"Bifidobacterium animalis subsp. lactis is a commonly used bacterium as a probiotic adjunct in fermented dairy products.  This subspecies is an obligate anaerobe, but has shown to be aero-tolerant.",,2014-12-08T22:10:27.442Z,2015-03-16T03:17:09.594Z
1167629.8,Bifidobacterium animalis subsp. lactis ATCC 27673,,animalis,1167629,WGS,ATCC 27673,,ATCC:27673,,2015-08-11T00:00:00Z,26236711,PRJNA215974,SAMN03978811,GCF_001264015.1,,AWFP01000000,,"Food Science and Technology Institute, Morinaga Milk Industry Co., Ltd",,Illumina MiSeq,170.0x,CLC De Novo Assembly v. 6.0,,,21,,1937139,60.62,1672,,1576,,waste,sewage,,,Japan,Japan,,,,,,,,,,,,,,,,,,,,Members of the genus Bifidobacterium are among the most common organisms in the mammalian intestinal tract. We analyzed whole-genome sequences and compared the genome structures of some bifidobacteria aiming to know the genetic features of human-resident bifidobacteria and non-human-resident bifidobacteria.,,2016-01-17T17:01:46.911Z,2016-01-17T17:01:46.911Z
1365954.3,Bifidobacterium animalis subsp. lactis ATCC 27674,,animalis,1365954,WGS,ATCC 27674,,ATCC:27674,,2015-08-11T00:00:00Z,26236711,PRJNA215968,SAMN03978808,GCF_001263985.1,,AWFM01000000,,"Food Science and Technology Institute, Morinaga Milk Industry Co., Ltd",,Illumina MiSeq,308.0x,CLC De Novo Assembly v. 6.0,,,18,,1912379,60.46,1656,,1561,,gut_rodent,feces,,,Japan,Japan,"Rabbit, Oryctolagus cuniculus",,,,,,,,,,,,,,,,,,,Members of the genus Bifidobacterium are among the most common organisms in the mammalian intestinal tract. We analyzed whole-genome sequences and compared the genome structures of some bifidobacteria aiming to know the genetic features of human-resident bifidobacteria and non-human-resident bifidobacteria.,,2016-01-17T17:01:46.504Z,2016-01-17T17:01:46.504Z
1168290.3,Bifidobacterium animalis subsp. lactis B420,Bifidobacterium animalis subsp. lactis B420,animalis,1168290,Complete,B420,,,,2012-05-07T00:00:00Z,,PRJNA156973,SAMN02603214,GCA_000277325.1,,CP003497.1,NC_017866.1,DuPont,complete,,,,1,,1,,1938595,60.5,1604,,1561,,gut_human,,"B. animalis subsp. lactis is a Gram-positive lactic acid bacterium commonly found in the gut of healthy humans, which has the ability to survive in the GIT.",,,,"Human, Homo sapiens",,,,,,,,,Positive,Bacilli,No,,Mesophilic,39-40C,NonHalophilic,Anaerobic,Multiple,Commensal,"B. animalis subsp. lactis is a Gram-positive lactic acid bacterium commonly found in the gut of healthy humans, which has the ability to survive in the GIT. This strain has also been demonstrated to modulate the host immune response, adhere to human epithelial cells in vitro and utilize non-digestible oligosaccharides.",,2014-12-08T22:10:27.474Z,2015-03-16T03:17:09.594Z
552531.14,Bifidobacterium animalis subsp. lactis BB-12,,animalis,552531,WGS,BB-12,,,,2017-11-11T00:00:00Z,,PRJNA417226,SAMN07981101,GCA_002762435.1,,PESQ01000000,,Agharkar Research Institute,,IonTorrent,103.1x,SPAdes v. 3.9.1,,,99,,1996593,59.56,1893,,1708,,gut_lab,Probiotic Sachet,,2017-05,India,India: Pune,,,,,,,,,,,,,,,,,,,,Genome analysis of Bifidobacterium animalis subsp. lactis BB-12 for evaluation of its health promoting and disease preventing properties,sample_type:whole organism,2017-11-24T17:22:07.575Z,2017-11-24T17:22:07.575Z
552531.3,Bifidobacterium animalis subsp. lactis BB-12,Bifidobacterium animalis subsp. lactis BB-12,animalis,552531,Complete,BB-12,,,,2010-02-19T00:00:00Z,20190051,PRJNA42883,SAMN02603131,GCA_000025245.1,,CP001853,NC_017214.1,Chr. Hansen A/S|Integrated Genomics Inc.,complete,,,,1,,1,,1942198,60.5,1610,,1642,,,,,,,,,,,,,,,,,-,Rod,No,,Mesophilic,-,,Anaerobic,Multiple,,"Bifidobacterium animalis subsp. lactis BB-12. Bifidobacterium animalis subsp. lactis BB-12 is a well-characterised probiotic bacterial strain. It has demonstrated probiotic effects, with anti-inflammatory and anti-pathogen properties. ",,2014-12-08T22:10:27.484Z,2015-03-16T03:17:09.594Z
302911.25,Bifidobacterium animalis subsp. lactis BF052,,animalis,302911,Complete,BF052,,,,2015-01-14T00:00:00Z,-,PRJNA252546,SAMN02941905,GCA_000818055.1,,CP009045.1,NZ_CP009045.1,Suranaree University of Technology,,Illumina,37.59x,Vector NTI v. 11.5,1,,1,,1938624,60.48,1612,,1536,,gut_human,feces of breast-fed infant,,10-May-2011,Thailand,Thailand: Nakhonratchasima,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,To identify and establish the functional and technological characteristics of potential probiotics,,2015-03-12T13:53:10.969Z,2015-03-16T03:17:09.594Z
742729.3,Bifidobacterium animalis subsp. lactis Bi-07,Bifidobacterium animalis subsp. lactis Bi-07,animalis,742729,Complete,Bi-07,,ATCC SD-5220,,2012-05-07T00:00:00Z,,PRJNA156975,SAMN02603215,GCA_000277345.1,,CP003498.1,NC_017867.1,DuPont,complete,,,,1,,1,,1938822,60.5,1601,,1597,,gut_human,,"B. animalis subsp. lactis is a Gram-positive lactic acid bacterium commonly found in the gut of healthy humans, which has the ability to survive in the GIT.",,,,"Human, Homo sapiens",,,,,,,,,Positive,Bacilli,No,,Mesophilic,39-40C,NonHalophilic,Anaerobic,Multiple,Commensal,"ATCC SD-5220 B. animalis subsp. lactis is a Gram-positive lactic acid bacterium commonly found in the gut of healthy humans, which has the ability to survive in the GIT and modify fecal flora without significant affect on the overall composition of main bacterial populations. This strain has also been demonstrated to modulate the immune response in human intestinal epithelial cells and improves symptoms of abdominal bloating in people with functional bowel disorders.",,2014-12-08T22:10:27.524Z,2015-03-16T03:17:09.594Z
580050.3,Bifidobacterium animalis subsp. lactis Bl-04,Bifidobacterium animalis subsp. lactis Bl-04,animalis,580050,Complete,Bl-04,,ATCC SD5219,,2009-06-19T00:00:00Z,19376856,PRJNA32897,SAMN02603172,GCA_000022705.1,,CP001515,NC_012814,"Danisco USA Inc.|Danisco France SAS|The Pennsylvania State University, Department of Food Science",complete,,,,1,,1,,1938709,60.5,1613,,1567,,,,,,,,,,,,,,,,,+,,No,No,Mesophilic,39-40,Non-halophilic,Anaerobic,Multiple,,"Bifidobacterium animalis subsp. lactis Bl-04. ATCC SD5219. B. animalis subsp. lactis is a Gram-positive lactic acid bacterium commonly found in the gut of healthy humans, which has the ability to survive in the GIT, adhere to human epithelial cells in vitro, modify fecal flora, modulate the host immune response, utilize non-digestible oligosaccharides, and prevent microbial gastroenteritis and colitis.",,2014-12-08T22:10:27.548Z,2015-03-16T03:17:09.594Z
1281781.3,Bifidobacterium animalis subsp. lactis Bl12,Bifidobacterium animalis subsp. lactis Bl12,animalis,1281781,Complete,Bl12,,,,2013-06-25T00:00:00Z,23645200,PRJNA186412,SAMN02604238,GCA_000414215.1,,CP004053.1,NC_021593.1,University of Parma,complete,IonTorrent,,MIRA v. 3.4.1,1,,1,,1938606,60.5,1628,,1518,,gut_human,colonoscopic sample,isolated from a colonoscopic sample,,,,,,,,,,,,,Positive,,Nonmotile,Nonsporulating,,,,,,,Identification of the genetic basis of health promoting activities exploited by this probiotic bacterium through genome decoding.   Strain isolated from a colonoscopic sample.,,2014-12-08T22:10:27.557Z,2015-03-16T03:17:09.594Z
1075106.4,Bifidobacterium animalis subsp. lactis BLC1,Bifidobacterium animalis subsp. lactis BLC1,animalis,1075106,Complete,BLC1,,,,2011-09-01T00:00:00Z,22038957,PRJNA71815,SAMN02604239,GCA_000224965.2,,CP003039,NC_017216.2,University of Parma Sacco srl,unfinished,,,,1,,1,,1943990,60.49,1607,,1558,,,,,,,,,,,,,,,,,,,,,,-,,,,,Probiotic bacterium,,2014-12-08T22:10:27.504Z,2015-03-16T03:17:09.594Z
911598.3,Bifidobacterium animalis subsp. lactis BS 01,Bifidobacterium animalis subsp. lactis BS 01,animalis,911598,WGS,BS 01,, ,,2011-12-30T00:00:00Z,,PRJNA59607,SAMN00764905,GCA_000240765.1,SRR388324,AHGW00000000,-,Probiotical Spa,WGS,,,,,,7,,1932387,60.5,1615,,1572,,gut_human,feces of healthy patient,,,,,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Bifidobacterium animalis subsp. lactis  BS 01 is a probiotic strain belonging to a species with a high genetic similarity. Genome sequence could provide information for strain identification and comparative analysis of subspecies. ,,2014-12-08T22:10:27.515Z,2015-03-16T03:17:09.594Z
1415606.3,Bifidobacterium animalis subsp. lactis CECT 8145,,animalis,1415606,WGS,CECT 8145,,,,2014-02-26T00:00:00Z,-,PRJEB4870,SAMEA3138972,GCA_000612705.1,,CBWX00000000,-,BIOPOLIS,,,,,,,77,,1959890,60.3,1618,,1622,,,,,,,,,,,,,,,,,,,,,,,,,,,"Genome sequencing of Bifidobacterium animalis subsp. lactis CECT 8145 (strain BPL1)on 454 platform, .emb file, paired end, release date up to 2 years",,2014-12-08T22:47:33.619Z,2015-03-16T03:17:09.594Z
1042403.4,Bifidobacterium animalis subsp. lactis CNCM I-2494,Bifidobacterium animalis subsp. lactis CNCM I-2494,animalis,1042403,Complete,CNCM I-2494,,,,2011-07-18T00:00:00Z,21914878,PRJNA67865,SAMN02604350,GCA_000220885.1,,CP002915,NC_017215.1,Genome Sequencing Center (GSC) at Washington University (WashU) School of Medicine,complete,,,,1,,1,,1943113,60.49,1604,,1660,,,,,,,,,,,,,,,,,,,,,,-,,,,,-,,2014-12-08T22:10:27.761Z,2015-03-16T03:17:09.594Z
555970.3,Bifidobacterium animalis subsp. lactis DSM 10140,Bifidobacterium animalis subsp. lactis DSM 10140,animalis,555970,Complete,DSM 10140,,DSM 10140,Yes,2009-06-19T00:00:00Z,19376856,PRJNA32893,SAMN02603171,GCA_000022965.1,,CP001606,NC_012815,"Danisco USA Inc.|Danisco France SAS|The Pennsylvania State University, Department of Food Science",complete,,,,1,,1,,1938483,60.5,1615,,1566,,,,,,,,,,,,,,,,,+,Rod,No,No,Mesophilic,-,,Anaerobic,Multiple,,Bifidobacterium animalis subsp. lactis DSM 10140. Bifidobacterium animalis subsp. lactis DSM 10140 is the type strain and will be used for comparative analysis with other Bifidobacterium species.,,2014-12-08T22:10:27.787Z,2015-03-16T03:17:09.594Z
486409.3,Bifidobacterium animalis subsp. lactis HN019,Bifidobacterium animalis subsp. lactis HN019,animalis,486409,WGS,HN019,,,,2008-04-15T00:00:00Z,,PRJNA28807,SAMN02469791,GCA_000172535.1,,ABOT00000000,NZ_ABOT00000000,Fonterra Research Centre,assembly,,,,,,28,,1907770,60.4,1600,,1578,,,,,,,,,,,,,,,,,+,Rod,No,,Mesophilic,-,,Anaerobic,Specialized,,"Bifidobacterium animalis subsp. lactis HN019. Bifidobacterium animalis subsp. lactis HN019 is a well-characterised probiotic bacterial strain. It has demonstrated probiotic effects, with immuno-modulatory properties and anti-pathogen effects. ",,2014-12-08T22:10:27.797Z,2015-03-16T03:17:09.594Z
1316911.3,Bifidobacterium animalis subsp. lactis KLDS2.0603,,animalis,1316911,Complete,KLDS2.0603,,,,2015-01-07T00:00:00Z,-,PRJNA225662,SAMN02726251,GCA_000816205.1,SRR1577882,CP007522.1,NZ_CP007522.1,Northeast Agricultural University in People's Republic of China,,454; ABI 3730,66X,phred v. 0.020425.c; Phrap v.,1,,1,,1946899,60.48,1617,,1532,,gut_human,adult feces,,2006,China,China,,,,,,,,,,,,,,,,,,,,Isolated from adult feces from healthy individual,,2015-03-12T13:41:48.880Z,2015-03-16T03:17:09.594Z
302911.26,Bifidobacterium animalis subsp. lactis strain 646,,animalis,302911,WGS,646,,,,2016-12-08T00:00:00Z,,PRJNA348834,SAMN05916063,GCF_001892925.1,,MLZL00000000,,University of Parma,,Ion Torrent,58.45x,Mira v. 4.0.2,,,21,,1923287,60.48,1671,,1585,,gut_human,fecal sample,,18-Jul-2015,Italy,Italy,"Human, Homo sapiens",,,,,,,,,,,,,,,,,,,Genome sequencing and assembly of Bifidobacterium animalis subsp. lactis 646,,2017-01-16T09:22:56.965Z,2017-01-16T09:22:56.965Z
